,,0
8_2_1,8_1_1,1.0000000000000002
8_2_1,4_2_1,0.9999993304792946
8_1_1,4_2_1,0.9999993304792942
8_2_1,2_3,0.9999344009340254
8_1_1,2_3,0.9999344009340254
4_2_1,2_3,0.9999249551256898
8,4_2_2,0.999813323688881
7_2,5_3_2,0.9998090828324564
8,4_2_1,0.999744333841168
8_1_1,8,0.9997442290549816
8_2_1,8,0.9997442290549814
4_2_2,2_3,0.9997431986878456
8_2_1,4_2_2,0.999697585716443
8_1_1,4_2_2,0.9996975857164428
4_2_2,4_2_1,0.9996826154828904
8,2_3,0.9996354721929044
2_2_3,2_2,0.9990725064239422
4,3_3,0.9986664392799804
8_1_2_2,4_2_2,0.9976317871601272
8_1_2_2,8,0.9968237639396555
8_1_2_2,2_3,0.9961315165466172
8_2_1,8_1_2_2,0.9960417426691458
8_1_2_2,8_1_1,0.9960417426691456
8_1_2_2,4_2_1,0.9959937938342972
5_2,2_3,0.9959763156120522
8,5_2,0.9957303053091348
8_2_1,5_2,0.9955700667591332
8_1_1,5_2,0.9955700667591332
5_2,4_2_1,0.9955605674217962
5_2,4_2_2,0.9954351984545048
8_1_2_3,8,0.9947585273175058
8_1_2_3,8_1_2_2,0.9942687037056216
8_1_2_3,4_2_2,0.9940254827324224
6_3,6,0.993377023319738
8_1_2_3,4_2_1,0.99248543682082
8_1_2_3,8_1_1,0.992455963905723
8_2_1,8_1_2_3,0.9924559639057228
8_1_2_3,2_3,0.9919244455553988
8_1_2_2,5_2,0.9895658937451406
8_1_2_3,5_2,0.9875029824905774
8_1_2,8_1,0.983866538482688
7_2,7,0.9811017887326005
7,5_3_2,0.977446051145505
4,2_2_3,0.9750267824020712
3_3,2_2_3,0.974403073089694
8_1_2_1,8_1_2,0.973801375910832
7,1_2,0.9730544327917612
4,2_2,0.9722330647373278
3_3,2_2,0.9705641175285136
8_2_2,8_1_2_2,0.9685035969522016
8_2_2,8_1_2_3,0.9607857646103468
8_2_1_4,5,0.9599134133791732
7_2,1_2,0.9530241764040208
8_2_2,4_2_2,0.9505229395035448
5_3_2,1_2,0.949210903255235
8_2_2,8,0.9487224329600192
8_1_2_1,8_1,0.9462601191119712
1,month,0.9457102782270624
8_3_2,8_2_2,0.9452438689112448
8_2_2,2_3,0.944381093698786
3_1_4,3_1,0.9442279836775738
8_2_2,8_1_1,0.9442030192406744
8_2_2,8_2_1,0.9442030192406744
8_2_2,4_2_1,0.9440442700794612
8_2_2,5_2,0.9331631619719434
8_3_2,8_1_2_3,0.9274767735071128
5_3_2,5,0.9113744728053168
8_3_2,8_1_2_2,0.90861855175336
7_2,5,0.9083833555151816
7,3_1_4,0.8978477449849488
8_3_2,8_1_2,0.8966340832313711
5_3_1,5_3,0.8936682670138253
8_2,5_3_1,0.8922160984840336
8_3_2,4_2_2,0.8914380165619099
8_3_2,8,0.8906980667669356
6_3,4_2,0.8855188654601575
5,1_2,0.8834524183527519
8_3_2,2_3,0.8818166613801184
8_3_2,8_1_1,0.8816626542553936
8_3_2,8_2_1,0.8816626542553935
8_3_2,4_2_1,0.8816418208664243
8_3_2,5_2,0.8795213430220861
8_1_2,1,0.8781970768862664
8_1_2_1,1,0.8754249437534072
6,4_2,0.8747999543034736
8_2_1_4,5_3_2,0.8745141886538408
8_2_1_4,7_2,0.8734302597030261
8_3_2,8_1,0.8730487748927211
8_2,3_1_4,0.8704806764611047
8_2,3_1,0.8693691221696684
7,3_1,0.8666971022010445
8_2,5_1,0.8643079421557746
3_1,1_2,0.8639424918245339
3_1_4,1_2,0.8637378187161455
8_2_1_4,1_2,0.8633464036602818
3_3,1,0.8589234765793688
8_2_2,8_1_2,0.8581623565629329
7_2,3_1_4,0.8570974493801752
7,5,0.856395240345082
8_1_2_3,1,0.8528044827199048
5_3_2,3_1_4,0.8517811302182966
8_1_2_3,8_1_2,0.8510602098685374
4_2_1,month,0.8509475097576575
8_1_1,month,0.8505351079869368
8_2_1,month,0.8505351079869367
5_3_2_3,month,0.8492812969085985
8,month,0.848806860727465
8_2_1_4,7,0.8473962953032859
8_1_2_3,month,0.8470094292580226
2_3,month,0.8454377041911613
5_3_2_3,5_2,0.8426585541012385
4_2_2,month,0.841227819034975
8,1,0.8389756418696334
8_1,1,0.8386474682001996
4_2_1,1,0.8376639779949012
8_2_1,1,0.8373130070525898
8_1_1,1,0.8373130070525898
5_3_2_3,2_1_4_1,0.835101280292968
8,5_3_2_3,0.8339703028409446
5_3_2_3,4_2_1,0.8337641134170981
8_1_1,5_3_2_3,0.833560635521837
8_2_1,5_3_2_3,0.8335606355218369
5_3_2_3,2_3,0.8327197499628418
4_2_2,1,0.8323524500912453
4,1,0.8315743366797396
5_2,month,0.8312723505221543
2_3,1,0.8310720201979443
5_3,2_1_4_3,0.830743157058861
8_1_2_2,1,0.8306386262930474
8_1_2_3,5_3_2_3,0.8289042356753977
8_2,5,0.8283665340566725
5_3_2_3,4_2_2,0.8275687909353452
8_2_1_4,8_2,0.8234508052216472
2_2_3,1,0.8232245092240159
8_1_2_2,month,0.8210010526676349
5_2_3,month,0.8177630118479958
5_3,5,0.8148473396361187
8_1_2_3,8_1,0.8124216250025794
8_1_2_2,8_1_2,0.8111460977845004
8_3_2,6,0.8110649067486503
8_2_1_4,3_1,0.81035794710502
8_2_2,8_1,0.8099001497885038
2_2,1,0.8086835830260296
5_2,1,0.8076848211808829
8_3_2,8_1_2_1,0.8042859092465439
8_1_2_1,3_3,0.8026571921129407
8_1_2,8,0.8005385145486696
8_1_2_2,6_3,0.8005123723909117
2_1_4_3,1_2,0.8000365367758792
7_2,3_1,0.7987101125613498
8_1_2,4_2_2,0.794613459575542
2_1_4_2,2_1_3,0.7944151389274797
8_1_2_2,5_3_2_3,0.7937713815739454
8_1_2_2,6,0.792920044754504
8_2_2,1,0.7921275708166263
5_3_2,3_1,0.7915963301790101
8_1_2,4_2_1,0.7898152924678177
8_2_1,8_1_2,0.789549675715441
8_1_2,8_1_1,0.7895496757154409
8_3_2,6_3,0.7894070313979249
8_2_2,6,0.7883456205238214
5,3_1_4,0.7882615531318888
8_2_2,6_3,0.7849821148566355
8_1_2,2_3,0.7849647404860778
6_3,4_2_2,0.7830772110203819
8_2,5_3,0.7825496496306654
5_3,2_1_4,0.7817964889941611
8_2_1_4,3_1_4,0.7815390739429998
8_1_2_1,4,0.7814030881808443
8_3_2,4_2,0.7795189726536765
8_1_2_3,6_3,0.7781378125273974
6_3,2_3,0.7772470966340747
6_3,5_2,0.7770864725027267
3_3,month,0.7756250011018577
8_1_2_1,2_2,0.7755358205164278
8_1_2,5_2,0.775508179036174
8_1_1,6_3,0.7752986779692953
8_2_1,6_3,0.7752986779692953
6_3,4_2_1,0.7751275125596198
8_1_2_3,6,0.7749198791709865
5,2_1_4_3,0.7748744536679321
8,6_3,0.7748239178945207
6,4_2_2,0.7734017740133663
8_1_2_1,2_2_3,0.7708375375529168
8_1_2,month,0.7701860146670183
6,5_2,0.769937975432334
6,2_3,0.7667541412360489
8,6,0.7654390276824414
8_1_1,6,0.7645360317638749
8_2_1,6,0.7645360317638749
6,4_2_1,0.7643771513782533
8_1_2_1,month,0.7629769264663538
8_1_2_2,8_1,0.7623539705109275
8_1_2_3,8_1_2_1,0.7620731501398116
7,2_1_4_3,0.7620231417486925
5_1,3_1_4,0.7594092569595224
5_2_3,1,0.7591250873404741
5_2,4_2,0.7581424155883516
8_1,8,0.7564420576712211
8_2_2,8_1_2_1,0.7562923830475388
8_2,1_2,0.7552470207858589
8_3_2,8_3_1,0.7539766249843152
5_3_1,5_1,0.7498443473090897
8_1,4_2_2,0.7491674165686435
5,3_1,0.7487311426614071
4,month,0.7463366334344415
2_1_4_2,2_1_4,0.7462833087462981
7_2,2_1_4_3,0.745764123295761
8_1_2_2,4_2,0.7450191434693435
8_3_1,5_2,0.7446233856277977
8_1,2,0.7443944729673162
8_1,4_2_1,0.7436003196745286
8_1_1,8_1,0.7433650216945086
8_2_1,8_1,0.7433650216945086
8_3,2_1_3,0.7403265510862193
2_2_3,month,0.7395026644404452
5_3_2,2_1_4_3,0.7394160213653161
8_1,2_3,0.7387511202147939
8_1,5_2,0.7385578327247327
8_3_1,8_1_2_2,0.7377890012857572
8_3_1,4_2_2,0.7376647800603586
8_1_2_3,4_2,0.7372503451898899
4_2_2,4_2,0.7370989178298517
8_1,month,0.7368669727250919
8_3_1,2_3,0.7349824729769673
8_2_2,4_2,0.731904664533024
8,4_2,0.7311248723118057
8_3_1,8,0.7304038303602436
4_2,2_3,0.7303070171067674
8_3_1,8_1_1,0.728339795186655
8_3_1,8_2_1,0.728339795186655
8_3_2,1,0.7283396865836755
8_3_1,4_2_1,0.7278899213822251
8_3_1,8_1_2_3,0.7278335080652744
8_3,2_1_4_2,0.7278122305649514
8_1_1,4_2,0.7269970748882566
8_2_1,4_2,0.7269970748882565
4_2_1,4_2,0.7267279959486241
8_3_1,4_2,0.7222715206070396
8_3_2,8_3,0.7198015552971461
5_3_1,5,0.7195861641910728
8_2,7_2,0.7193620184094538
2_2,month,0.7190670167928608
8_2_2,month,0.7190149320950875
8_2,5_3_2,0.7180957186981194
8_3_1,8_2_2,0.7168998778665002
8_2,7,0.7167643763408131
8_2_1_4,5_3,0.7163326326256256
3_1_4,2_1_4_3,0.7153715739563943
8_1,2_2,0.7149343175923818
5_3_2_3,1,0.7137802029969716
8_1_2_2,8_1_2_1,0.713456372553554
2_1_4_3,2_1_4,0.7130299258601804
5_3,3_1_4,0.7120504308696507
8_1,2_2_3,0.7087902375129613
8_1_2,3_3,0.708549887088227
8_3_1,2_1_4_1,0.708342149551714
8_1_2_1,8,0.7073140082863248
8_1_2_1,4_2_2,0.6991930413807096
7_3,5_3_2,0.698925585598339
8_1_2,2_2,0.697909491754244
8_2_1_4,2_1_4_3,0.6974744439876674
8_1_2_1,4_2_1,0.6971187028476065
8_2_1,8_1_2_1,0.6966409619878037
8_1_2_1,8_1_1,0.6966409619878031
8_1_2,2_2_3,0.6953019881942315
5_2_3,3_3,0.6945818202946517
7_3,7_2,0.6920218188140744
8_1_2_1,2_3,0.690319526840655
8_1,3_3,0.6902760122154546
8_2_1_4,6_3_1,0.6882810821537142
5_3_2_3,2_1,0.6859267804770728
8_3_2,5_3_2_3,0.6812213065205279
8_1_2,4,0.6796397892511329
8_2_1_4,5_3_1,0.6792911427379114
8_3,8_1,0.6789960203549573
5_2_3,4,0.6778930876128748
8_1_2_1,5_2,0.6735756059827678
2_1_4_1,2_1_3,0.67182283933171
5_1,3_1,0.6711131103930439
8_3_1,6,0.670732593644132
8_2_2,5_3_2_3,0.6702254646169706
5_3,1_2,0.6672127432207716
8_3_1,5_3_2_3,0.6671929491282782
5_3_1,3_1_4,0.6654068561718909
6_3_1,2_1_4_2,0.6646529199297438
8_1,4,0.6639535369874124
8_3_2,month,0.6620960503847523
5_3_1,2_1_4,0.655479474003449
8_3_1,6_3,0.6540202318650036
5_3_1,3_1,0.6501967136074939
5_2_3,2_2_3,0.6494815184556044
7_3,7,0.6494075951652064
8_3_2,2_1_4_1,0.6492241802639768
8_1,5_3_2_3,0.6468090297318476
6_3_1,5,0.6390630442093758
8_3,8_1_2,0.6386907728340179
5_2_3,2_2,0.6339569927767142
2_1_4,2_1_3,0.6316031901988041
5_3_1,2_1_4_2,0.6295606988071033
8_1_2,5_3_2_3,0.6281979145241937
3_1,2_1_4_3,0.6281321449036561
8_1_2,2,0.6259568679099577
8_1_2,6,0.6235750198663196
5_3,3_1,0.6218574872802956
7_2,5_3,0.6217764019652134
5_3_2,5_3,0.6215523841993087
8_1_2_3,2_1_4_1,0.6209086039811893
8_3,5_3_1,0.6206916857863447
5_2,2_1_4_1,0.6182534833880893
5_3,5_1,0.6178179073794985
8_2,2_1_4_3,0.6154600884564404
5_1,5,0.6144268834024796
5_3_1,2_1_4_3,0.609890937004928
8_3,2_1_4_1,0.6080205577635628
5_2_3,5_2,0.6064553798666935
2_2,2,0.6045260923990987
5_2_3,4_2_1,0.6039791179544145
8_1_1,5_2_3,0.6034389442087286
8_2_1,5_2_3,0.6034389442087285
8_1_2,6_3,0.6022403135281079
2_1,month,0.6012198416629276
7,5_3,0.6011188672829306
8,5_2_3,0.5992484889715485
7_3,1_2,0.5989163639212679
5_2_3,2_3,0.5979720839039174
8_1_2_3,5_2_3,0.5949609479203515
5_3_2_3,5_2_3,0.5947209122618042
8,2_1_4_1,0.5942681157529698
5_2_3,4_2_2,0.591680464222663
5,2_1_4,0.5911849587118467
8_1,2_1_4_1,0.5891457756297145
4_2_2,2_1_4_1,0.5878902677375102
2_3,2_1_4_1,0.5867739025394516
4_2_1,2_1_4_1,0.5853495860403629
8_2_1,2_1_4_1,0.5851786448415754
8_1_1,2_1_4_1,0.5851786448415753
8_3,8_1_2_1,0.5840248279195387
7_2,5_1,0.5839141114818994
2_2_3,2,0.5837666392436939
5_3_2,5_1,0.5814477581057638
8_1_2_1,2,0.5798464257889512
8_1_2_1,5_2_3,0.5764088658055228
8_3,2,0.5754305700534331
5_1,1_2,0.5750732779824311
5_3_2,1_1,0.5746684074907148
8_3,2_1_4,0.5742076356561052
7_2,1_1,0.573956126624278
8_1_2,5_2_3,0.5727406665927708
7,5_1,0.5691461316159365
8_1_2_2,5_2_3,0.5681074359281428
6_3,1,0.5681037387691348
8_1,6,0.5669626359490025
5_3,2_1_4_2,0.5643614709972985
8_1_2_1,5_3_2_3,0.5614632022544489
8_1_2_2,2_1_4_1,0.561281184824352
8_1,4_2,0.559682692020626
8_2_1_4,2_1_4,0.5564148840744481
8_2_1_4,2_1_4_2,0.5533308286379791
2_1_4_1,2,0.5531948590032393
8_2_2,6_3_2,0.5511269265787588
5_1,2_1_4_3,0.5483171973755063
8_1_2,4_2,0.5479756807823909
8_1,5_2_3,0.545709243251537
6,1,0.5456188323332353
8_1,6_3,0.5450279369386236
8_2_1_4,5_1,0.5448802505167725
4_2_1,2_1,0.541295975004742
8_2_1,2_1,0.5409263595014687
8_1_1,2_1,0.5409263595014687
2_3,2_1,0.5407813133290582
6_3_1,2_1_4,0.5391452022893986
6_3_1,2_1_3,0.5364928617099389
3_1,3,0.5344532123963849
7_3,5,0.5341880874854898
2_1_4_3,1_1,0.5339517481487686
7_3,3_1_4,0.5336913675992827
4_2_2,2_1,0.5296565406999061
8,2_1,0.529637706445359
5_3_1,1_2,0.5261556124749049
8_1_2,2_1_4_1,0.5235179555834296
5_2,2_1,0.5211272658382139
7,1_1,0.5208793849426291
2_1_3,2,0.5204212939510318
8_3_1,8_3,0.5150370559237437
5_3_2_3,4_2,0.510415827850112
8_1_2_2,6_3_2,0.509909896240737
6_3,month,0.508711457443879
8_3,8_2_2,0.5049900612789406
8_1_2_1,6,0.504286469914586
8_2_2,2_1_4_1,0.5010573093755575
6_3,5_2_3,0.5002411188810554
3_1,2_1_4_1,-0.500826267237097
6_3,3_1_4,-0.5009068413111881
2_1_4_1,1_2,-0.5010522682232763
8_1_2,5,-0.5051263584452356
8_3_1,1_1,-0.5090837338950759
8_3_1,1_2,-0.5127839169238426
5_3_2_3,2_1_4_3,-0.5148595472908969
5_3,1,-0.5198800523796567
8_3_2,2_1_4_3,-0.5225723502842812
6_3,5_1,-0.5246666028720074
7,2_1,-0.5268233252848789
5_3_2_3,5_3_1,-0.5282691097185137
6_3_2,2_1_3,-0.5286028621948585
8_3_2,3_1,-0.5289788404700838
8_2_2,6_3_1,-0.5295742463308093
2_1,1_2,-0.5307981758022637
8_1_2_2,5_1,-0.5337461279355783
7_3,2,-0.5381804211012136
5_3_2,2_1,-0.5409263595014698
7_2,2_1,-0.5410099918244945
8_1,3,-0.5419595912345362
5_1,1,-0.5421375868729905
8_1_2_3,5_1,-0.5425037342719546
8_1_2_3,5_3,-0.5452846957209345
8_2_1_4,6,-0.5479009799243217
2_2,1_2,-0.5485490319147625
8_1_2,3,-0.5499642897345629
6_3_2,2_1_4,-0.5531794431678821
4_2,1_2,-0.5537425440540545
8_1_2_1,1_1,-0.5594731917052007
5_3_1,month,-0.5664243774936664
7,2_2,-0.5680747898777526
8_1,2_1_4_3,-0.5681479484476077
8_3_1,8_2_1_4,-0.5682702765048556
5_2,5_1,-0.5683087696274446
2_2_3,1_2,-0.5683950941363851
8_1_2_1,2_1_4_3,-0.5691655235588704
5_1,4_2_2,-0.56940823542994
8,5_1,-0.5699197501084503
4,1_2,-0.5699342146693943
5_2_3,5,-0.5701867276588266
8_1_2_2,5_3,-0.5711302281913861
8_1_2,7_3,-0.5714447353525655
8_2_1_4,2_1,-0.5717324229679251
7,4,-0.5740762479955962
4_2_1,1_1,-0.5745415359298729
8_2_1,1_1,-0.5746684074907116
8_1_1,1_1,-0.5746684074907118
2_3,1_1,-0.5749839296646303
8_1,3_1,-0.5756815256219249
7_3,2_1_3,-0.5760887403351063
2_2,2_1_4_3,-0.5792364195387563
5_1,2_3,-0.5798987866487884
8_1_1,5_1,-0.5814477581057608
8_2_1,5_1,-0.581447758105761
5_1,4_2_1,-0.581927573093297
7,2_1_4_1,-0.5821415251925346
7_2,2_1_4_1,-0.5822800477804104
8_3_2,8_2_1_4,-0.5837340651257836
8,1_1,-0.5844635399583851
5_3_2,2_1_4_1,-0.5851786448415872
5,2_1,-0.5852958324236738
5_3_2_3,5_3,-0.5861673500519862
7,2_2_3,-0.5862774168797347
4_2,2_1_4_3,-0.586843958952392
5_2_3,3,-0.5873679094992478
3_1_4,2_1_4_1,-0.5880454486947182
4_2_2,1_1,-0.5882410253645031
3_1_4,2_2,-0.5886365478866257
8_2_1_4,6_3,-0.5902622670030784
5_2,1_1,-0.5951445253424985
2_2_3,2_1_4_3,-0.5976199070251405
5_3_1,5_2_3,-0.5984107065241929
4,3_1_4,-0.6012029614401642
4,2_1_4_3,-0.602463728816803
5_3_2,5_2_3,-0.6034389442087345
8_3_1,7,-0.6050920833246867
5_3,4_2_2,-0.6073865272821373
3_3,1_2,-0.6094471726602629
8_1_2,2_1_4_3,-0.6095413600743147
8,5_3,-0.6097566203297353
3,month,-0.6104105122734171
8_1,7_3,-0.610415478320487
8_1_2,3_1,-0.611108830230139
7_2,5_2_3,-0.6125822645380445
3_1_4,2_2_3,-0.6131764739199923
6,1_2,-0.6132090762797169
8_1_2_2,1_1,-0.613229566300593
8_1_2_1,3_1,-0.6140470997050945
7,3_3,-0.6151895756599286
7_3,4_2,-0.6181128943916765
8_1_2_1,3_1_4,-0.6203256142994438
5_3,2_3,-0.6213107330092529
8_3,7_3,-0.6215482004827753
8_2_1,5_3,-0.6215523841993088
8_1_1,5_3,-0.6215523841993088
5_3,4_2_1,-0.6216371060147707
8_3_2,3_1_4,-0.6218381630420212
6_3,1_2,-0.6266622126404826
7,4_2,-0.627714820236446
3_3,2_1_4_3,-0.6291433346145584
8_2_2,3_1,-0.6291641847831552
8_1_2_3,1_1,-0.6295679405570359
8_2,1,-0.6304150725230341
3_3,3_1_4,-0.6334896155795109
8_3,1_1,-0.6337799943795065
5,4_2,-0.6340149436754478
3_1,2_2,-0.6341992876536735
8_3_1,5,-0.6358502649936053
8_3_2,5,-0.6364090510205108
5_3,month,-0.6392240154839066
5_3_2_3,5_1,-0.6409279666381422
6,2_1_4_3,-0.6411745973057429
8_2_2,2_1_4_3,-0.6413829394630914
8_1,3_1_4,-0.6471706300992296
5_3,5_2,-0.6489086772537921
8_2,8_1_2_3,-0.6511808183706509
6_3_2,5,-0.6552770594163776
8_2_2,1_1,-0.6586219659846352
6_3_2,2_1_4_2,-0.6598493565009125
4,3_1,-0.6603137510674394
3_1,2_2_3,-0.660730058923395
5_2_3,3_1,-0.6610813290707797
8_1_2,3_1_4,-0.6616626422816998
8_2,8_1_2_2,-0.6636187865657591
7,5_2_3,-0.6638441449647049
7,6,-0.6666238250871159
6,5,-0.6735181359714996
5_2_3,1_2,-0.6747298092298866
8_2_2,3_1_4,-0.6749208006883337
8_1_2,1_1,-0.6764621381682169
6_3,2_1_4_3,-0.6772679349472362
8_2_2,7_3,-0.6781978624039126
8_2,5_2_3,-0.6786880588234373
8_1_2_1,3,-0.6792590785431779
7,6_3,-0.6799508121744882
3_1_4,2_1,-0.6821823044061919
8_2_1_4,5_3_2_3,-0.6867973428251403
3_3,3_1,-0.6880641044305703
5,1,-0.6886369788817016
8_1_2_2,7_3,-0.6932999971939241
8_1,1_1,-0.6937196852514678
8_1_2_1,5_3_2,-0.6966409619878107
7_3,4_2_1,-0.6988166652738785
8_1_1,7_3,-0.6989255855983196
8_2_1,7_3,-0.6989255855983196
5_1,month,-0.7015424909221403
8_2_1_4,6_3_2,-0.7021659167065202
8_2,4_2_2,-0.7027110395027645
7_3,2_3,-0.7028484504693027
8_2,5_2,-0.7040518532627972
8_2,8,-0.7047184869062211
7_3,4_2_2,-0.704830976489166
3,1,-0.7051182784445312
6_3,5,-0.7059578889854196
8_1_2_1,7_2,-0.7072138994818546
8,7_3,-0.7075604999912226
8_1_2_3,2_1_4_3,-0.7122674552768415
3_1,2_1,-0.7124414024938898
5_3,5_2_3,-0.7140923971650207
5_3_1,2_1,-0.7161551118204971
8_3_1,7_2,-0.7167873229019731
8_2,2_3,-0.7172259523743706
8_2_1,8_2,-0.718095718698117
8_2,8_1_1,-0.7180957186981181
8_2,4_2_1,-0.7183552902057405
5_3_2_3,5,-0.7195134590549926
7_2,4_2,-0.7211304077461955
8_1_2_3,7_3,-0.7217562280868824
8_2_1_4,1,-0.7230186043217629
8_1_2_2,2_1_4_3,-0.7239338789927103
5_3_2,4_2,-0.7269970748882578
8_3_1,5_3_2,-0.7283397951866538
4_2_2,2_1_4_3,-0.7317966556056179
8_1,1_2,-0.7320023064763929
8,2_1_4_3,-0.7348261866496278
2_3,2_1_4_3,-0.7355635582119746
8_1_1,2_1_4_3,-0.7394160213653161
8_2_1,2_1_4_3,-0.7394160213653161
4_2_1,2_1_4_3,-0.739643259278729
7_3,5_2,-0.741041851358476
8_1,5_3_2,-0.7433650216945165
5_2,2_1_4_3,-0.7441432010312888
5,month,-0.7486148531489646
8_1_2_2,3_1,-0.7502665684215102
5_2_3,5_1,-0.7508330262416107
8_1,7_2,-0.7510108848151371
8_3_2,7_3,-0.7514749996207434
8_1_2_1,1_2,-0.7570714328514268
8_2_1_4,month,-0.7598043376941706
7_2,6,-0.7605205822172801
5_2,3_1,-0.7645067524668533
6,5_3_2,-0.7645360317638731
7_3,5_3_2_3,-0.7661469455085512
2_1_4_3,month,-0.7663105264653364
8_1_2_3,3_1,-0.76705139962832
8_2,5_3_2_3,-0.7680314660802274
7_2,6_3,-0.7717400416524367
8_3_2,1_1,-0.7727276387176522
6_3,5_3_2,-0.7752986779692829
8_3_2,1_2,-0.7774160188271733
4_2_2,3_1,-0.779266940187997
8_2_2,8_2_1_4,-0.7846845246332361
8,3_1,-0.786722530768858
3_1,2_3,-0.7872857685183069
8_1_2,5_3_2,-0.7895496757154463
8_1_1,3_1,-0.7915963301790102
8_2_1,3_1,-0.7915963301790104
4_2_1,3_1,-0.7919437903167308
8_1_2,1_2,-0.7925323791362416
8_1_2_1,7,-0.7928769796202052
8_2_2,5,-0.7957904966498587
8_1_2,7_2,-0.7971321387366279
5_3_2_3,1_2,-0.7982183162651691
5_2_3,3_1_4,-0.7996210580212078
8_2,month,-0.8005543705134569
2_1_4_3,1,-0.8010912153554246
8_1_2_2,3_1_4,-0.8114212703047476
8_1,7,-0.8148576697350546
8_2_1_4,8_1_2_3,-0.8181302493414413
8_3_1,7_3,-0.8217024368163838
5_2_3,2_1_4_3,-0.8248873277259461
5_3_2_3,5_3_2,-0.8335606355218536
8_1_2_3,3_1_4,-0.8345540629112843
7_2,5_3_2_3,-0.834742701219714
8_2,2_1,-0.8347773178795486
5_3_2,1,-0.8373130070525898
4_2_2,3_1_4,-0.8416806288622533
5_2,3_1_4,-0.8437058548157211
5_1,2_1,-0.8445113938274385
7_2,1,-0.8477061068429661
8,3_1_4,-0.8481701893912585
3_1_4,2_3,-0.8485135436587404
5_3_2,month,-0.8505351079869385
8_1_1,3_1_4,-0.8517811302182946
8_2_1,3_1_4,-0.8517811302182947
4_2_1,3_1_4,-0.8520707876357062
6_3,1_1,-0.8531363622701486
8_2_1_4,5_2,-0.8532277815055173
8_1_2,7,-0.8535448957045736
7,5_3_2_3,-0.8542698473927061
8_1_2_3,5,-0.8550874745806469
3_1,1,-0.8562400266438673
8_3_2,7,-0.8564078062784937
7_2,month,-0.8589733363239558
3_1_4,1,-0.8591190502381563
8_2_1_4,8_1_2_2,-0.8599248501843523
4_2,1_1,-0.8645329082181257
5_3_2_3,3_1,-0.8653386461867133
8_2_1_4,8,-0.8656542724373777
8_2_1_4,4_2_2,-0.8680206749931426
8_2_2,1_2,-0.8713199219022586
6,1_1,-0.8720210596370904
8_2_1_4,4_2_1,-0.8743211190877399
8_2_1_4,8_2_1,-0.874514188653848
8_2_1_4,8_1_1,-0.874514188653848
8_2_1_4,2_3,-0.8749943414068618
8_3_2,7_2,-0.8811329407134889
8_3_2,5_3_2,-0.8816626542553967
8_1_2_2,5,-0.8928201920139176
1_2,1,-0.8959044328401845
8,5,-0.9029341446342324
5,4_2_2,-0.9056091768906962
7_3,2_1_4_1,-0.906810603635392
1_2,month,-0.9071394073113808
5,4_2_1,-0.9112412226752108
8_1_1,5,-0.9113744728053222
8_2_1,5,-0.9113744728053224
5_2,5,-0.9115291151266436
5,2_3,-0.912966061064108
8_2_2,7,-0.9181573447134646
7,1,-0.9232652570553268
7,month,-0.9238669603205314
5_3_2_3,3_1_4,-0.9285845732283836
8_1_2_2,1_2,-0.934394154348592
8_1_2_3,1_2,-0.9361577270727468
5_2,1_2,-0.9401090064761344
3_1,month,-0.9412306848992024
8_2_2,7_2,-0.943613309880122
4_2_2,1_2,-0.9436719973398292
8_2_2,5_3_2,-0.9442030192406724
2_3,1_2,-0.9468070952884864
8,1_2,-0.9478210790140804
8_1_1,1_2,-0.9492109032552336
8_2_1,1_2,-0.949210903255234
4_2_1,1_2,-0.9494619356474112
3,2_2_3,-0.9508662259522676
3,2_2,-0.951951900110326
3_1_4,month,-0.9615626515175832
7,5_2,-0.9659837685285516
3_3,3,-0.9678792381162816
8_1_2_2,7,-0.9690041311545262
7,4_2_2,-0.9749719115771038
7,2_3,-0.9751295771653984
8_2_1,7,-0.9774460511455038
8_1_1,7,-0.9774460511455038
7,4_2_1,-0.9775933069285724
8,7,-0.9784836451765504
8_1_2_3,7,-0.9790431229426958
4,3,-0.9795004594384626
8_1_2_3,5_3_2,-0.9924559639057248
8_1_2_3,7_2,-0.9930621548349126
7_2,5_2,-0.9945755536948324
5_3_2,5_2,-0.9955700667591336
8_1_2_2,7_2,-0.9955869694947236
8_1_2_2,5_3_2,-0.9960417426691458
7_2,4_2_2,-0.9993170406789004
6_3_2,6_3_1,-0.9993745271805043
7_2,2_3,-0.9995196893950832
8,7_2,-0.9996270133251784
5_3_2,4_2_2,-0.9996975857164418
8,5_3_2,-0.999744229054983
8_1_1,7_2,-0.9998090828324552
8_2_1,7_2,-0.9998090828324554
7_2,4_2_1,-0.9998233852071962
5_3_2,2_3,-0.9999344009340244
5_3_2,4_2_1,-0.9999993304792932
8_1_1,5_3_2,-1.000000000000001
8_2_1,5_3_2,-1.000000000000001
